"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CRYAB",28791.3445822859,1.35688631092544,0.209829393159278,6.46661695244695,1.00221267279361e-10,7.24614871163537e-09
"HSPB1",28620.9848096613,1.64713657721499,0.23344677955462,7.05572627884381,1.7170152306964e-12,1.92314225504626e-10
"BIN1",27440.4705599521,0.294816410884807,0.124673516424708,2.36470759259326,0.0180443114304641,0.0831054906727009
"COQ8A",25985.2309997963,0.0679810909395842,0.151013883704945,0.45016450985664,0.652591824489151,0.816903703736724
"PLEC",26323.0531950259,0.270284004430094,0.139131081390391,1.94265725335447,0.0520575843143161,0.17026690862971
"NFE2L1",24960.6781950442,-0.0573386640593153,0.0921447431117075,-0.622267338569748,0.533766093954198,0.73589752393762
"PFKM",23867.9209658422,-0.0231888894838313,0.153880373570106,-0.150694262990379,0.880216899023607,0.94659905396368
"KIF1C",22415.8163849904,0.153824367580038,0.108353209027764,1.41965677768364,0.155707627120574,0.355606561747749
"HSPA8",22228.227632242,0.449476723275442,0.113223215606678,3.96982828006635,7.19244488772699e-05,0.00105381768884538
"MAP4",21812.3892135274,0.154332476355129,0.127578690750037,1.20970418686543,0.226392422710704,0.448792253783633
"ATP5F1A",21409.7701932592,0.0841879247380226,0.0968626266324517,0.869147654414498,0.384766374266336,0.613137511678375
"GNAS",20485.646531474,0.198479155554481,0.0696891219171924,2.84806509386533,0.00439859267747047,0.0293130854300348
"MYL12A",20167.7522203409,0.741555769220704,0.280390458792804,2.64472540333008,0.00817572341349802,0.0466239827480815
"TPI1",19545.7130051792,0.12586267899208,0.135767680941468,0.927044478621844,0.353903441221507,0.583539160244676
"HSP90AB1",19469.6336826071,0.368140354003456,0.0854169544462983,4.30992133107375,1.63312631597724e-05,0.000295423079849409
"IDH2",19434.3790979156,0.117221709299632,0.095399184868538,1.22874959006375,0.219165707047622,0.439846585300622
"LDHA",18366.8136801678,-0.00529927417853942,0.196187612083847,-0.0270112578579865,0.978450754836234,0.990707210456279
"RPLP1",18607.4960797441,0.278278112937353,0.176502616043365,1.57662316386848,0.114882259574532,0.291778632084442
"YBX1",18455.5925378356,0.18224785975979,0.0859755856556147,2.11976293467549,0.0340260425634163,0.1289788938374
"PGM1",18308.5210941653,-0.0368236465634378,0.142892305225664,-0.257702096031578,0.796636828333053,0.90351652893394
"LMOD2",18191.888931771,0.734418601668668,0.189565139131724,3.87422816786128,0.000106963162310398,0.00146291442901331
"MYOM2",18033.347965629,0.387078051642724,0.104060941494618,3.7197246736687,0.00019944006800636,0.00247049339204663
"NDRG2",17545.6750262897,-0.00960883892261534,0.114644829641972,-0.0838139753238161,0.933204336416546,0.969664475508143
"RPL4",17814.3414926812,0.130675822482372,0.120905179219614,1.08081244596653,0.279780551020785,0.508268001021093
"STAC3",17617.0872409161,0.207090413296475,0.118248732569359,1.75131190666256,0.0798921978755908,0.227937525884196
"FHL3",17165.0747865501,-0.184143499356039,0.161815995046189,-1.13798082385784,0.255128489722019,0.480532623395787
"ACADVL",17054.4534934174,0.21241088993234,0.149972825166169,1.41632918961812,0.156679145394559,0.3573702168581
"PKIA",17064.9770294751,0.26958039549583,0.0985889352604018,2.73438793900949,0.00624963642579019,0.0382800208149294
"PDLIM5",17020.5020557972,0.266449844225736,0.100075279599453,2.66249412734283,0.00775639230455092,0.0448548924750316
"AHNAK",16463.9906441601,-0.0953000836501264,0.171717026711254,-0.554983308733707,0.578906077249703,0.766688203191157
"HSPB8",16792.0135474961,1.86997317785845,0.286834580970568,6.51934355868452,7.06157454791903e-11,5.29176742684682e-09
"RPL13A",16359.0261665937,0.23666013470419,0.139695334907379,1.69411623416845,0.0902431980365099,0.247600902621912
"SYNM",16116.8480028502,0.118680035890435,0.0976701743443453,1.21511031066677,0.224324021597972,0.446284269284645
"KLHL40",16488.7645142827,3.47372957251923,0.358680726350858,9.68473998550249,3.50098227230889e-22,3.35814219559869e-19
"PPP1R3C",15877.876601517,0.259522396567735,0.221766792790008,1.17024913109276,0.241900726353735,0.467176865876179
"CNBP",15349.150005098,0.329470301969061,0.0964857115315009,3.41470562572878,0.000638509780529008,0.0064787579141406
"CKMT2",15110.7805322518,0.272565400176796,0.208985108935393,1.30423359618918,0.192153948282213,0.405978121568939
"RPL10",14948.6211917822,0.252806017702035,0.132530196858229,1.90753521608715,0.0564513152432515,0.17997374777751
"SRL",14632.2587437644,0.0301569752253526,0.0739852113299069,0.407608151457186,0.683561378839036,0.836673116735141
"SRRM2",14502.5789485636,0.0104760191915649,0.147917768053716,0.0708232643678113,0.943538416026479,0.974630679143441
"MYO18A",14446.6860734746,0.625228743718383,0.142774241313561,4.37914246972081,1.19147222653669e-05,0.000222058321184066
"AGL",14159.3743463147,-0.246066415392171,0.186764473775671,-1.31752260168992,0.187663510145385,0.399903347076101
"ALPK3",14238.1453566364,1.48257316025458,0.142643759551413,10.3935367724251,2.6532796706034e-25,4.24170976673797e-22
"ADSSL1",13693.6133450419,0.00841219550431327,0.11802862481025,0.0712725029020478,0.94318087906647,0.974485722088963
"SPEG",13666.1795296079,0.217906205756916,0.155051970537832,1.40537527514846,0.159909714989024,0.362270662771544
"UBC",13515.2260318528,0.09933512012365,0.201616042762926,0.492694523522887,0.622228447807339,0.796000969774339
"HDLBP",13517.4005112581,0.0827193269540068,0.075408039796896,1.0969563348524,0.272660480453073,0.500132457006479
"CFL2",13194.4137288693,0.348035428816888,0.111501198260651,3.12136043599552,0.00180017553462193,0.0147667762783012
"RPL13",13202.4961606374,0.303849516607627,0.131282316534166,2.31447406344746,0.0206417323612062,0.0909242520018062
"DCAF6",13078.6403558757,0.00164057204592217,0.0919725555804854,0.0178376259697003,0.985768388345903,0.993571668758028
"OPTN",12978.1472716911,-0.00304507671659928,0.114325015060845,-0.0266352618889108,0.978750648308942,0.99080168351995
"MKNK2",12846.0192947123,0.722228626043476,0.135389755907192,5.33444071306661,9.58394943050411e-08,3.44734661015233e-06
"SMYD1",12684.2811610344,-0.213347995655926,0.113572650609202,-1.87851559782686,0.0603106653096768,0.188150445029408
"GOT2",12514.8826028672,0.00129479819378211,0.107560655165759,0.0120378421997033,0.990395423529997,0.995863397424669
"MAP3K20",12331.5373174551,0.229582407383516,0.157701817858856,1.45580064009784,0.145447738777514,0.341554115477536
"RPL3L",12540.4416235637,0.0412554998899197,0.0997061103283079,0.413771029218525,0.679041802769901,0.834262954338086
"RPLP0",12444.9419879584,0.203988490464559,0.143463385350241,1.42188538188023,0.155059527528997,0.354940187167082
"AMPD1",12407.0742199248,-0.108769843140281,0.216105988287896,-0.503317117688466,0.614741333348677,0.790539939040244
"COX6A2",12474.64422432,0.387953730470632,0.183553550192202,2.11357247007427,0.0345517992553821,0.130309642906013
"SLC25A3",12382.1254619315,0.110207095140908,0.0946954855428683,1.16380516461915,0.244502978692746,0.470132445516741
"RPS2",12259.442890505,0.269949166793212,0.148276635062354,1.82057791289701,0.0686710428043339,0.205324262632718
"GLUL",12344.8071078948,0.69972184108667,0.289538904611607,2.41667641184624,0.0156629343431626,0.0752372020851198
"FYCO1",12006.3953091462,-0.19472803734195,0.19002979161106,-1.02472373247931,0.305493561686575,0.534465146588817
"LMCD1",12085.3822377721,1.69979353890166,0.312335083838357,5.4422113520278,5.26231868208168e-08,2.08006157136789e-06
"EIF1",11878.5669185584,0.295011319831316,0.0986735812799811,2.98977006818306,0.00279187520165633,0.0207606564725835
"KIF1B",11843.9558011784,0.244260661625858,0.169239975906115,1.44327993618576,0.148941629389085,0.346310950816122
"ACTN3",11662.0412104083,-0.0981813553118276,0.573623119240934,-0.171160038740679,0.86409792822315,0.937322149523121
"UQCRC1",11758.3393998661,0.198274093891065,0.115597162355823,1.71521592615528,0.0863056459978385,0.240279728060546
"MYPN",11490.737036047,0.423608821421452,0.148225461747832,2.85786811811128,0.00426497611548333,0.0286488323271102
"IGFBP5",11333.8265519892,-0.389074349688361,0.169615429896033,-2.29386176674402,0.0217984401577267,0.0945541021975796
"NEXN",11313.4848105584,0.951212522644623,0.164975916571826,5.76576595184724,8.12878038734531e-09,4.07515303878482e-07
"USP13",11169.6871528861,0.0949148223955977,0.14933094445301,0.635600496221765,0.525036845982405,0.729498910218203
"RPL29",11270.6672306239,0.212887879601396,0.128636369535865,1.65495870545414,0.0979328746639233,0.26142081644982
"VDAC1",11139.2617028681,0.117410984304038,0.0553866012459432,2.11984454114952,0.0340191576448656,0.1289788938374
"EIF4G2",11075.742253991,0.617427644202485,0.131354772772869,4.70045839346928,2.59578142174546e-06,6.05317716305895e-05
"MEF2C",10973.2314550994,0.156038542523453,0.164247610250688,0.950020169458144,0.342102004248138,0.571764052395151
"RPL8",11041.7714168753,0.290137152828728,0.164579090967677,1.76290409141773,0.0779166668856389,0.224118344243678
"MDH2",10972.0183838918,0.194970695181248,0.106936642057305,1.82323562279773,0.0682677119167873,0.204504651063655
"HADHB",10818.5474583602,0.0607335705029199,0.191949438203758,0.31640400238343,0.751695879434451,0.877730913269184
"CACNA1S",10964.3478969703,-0.066730659721442,0.090355798238441,-0.738532125468536,0.460191152727737,0.67979777263313
"PLN",10763.8867410734,0.0533367909520038,0.175198569546065,0.304436223938347,0.76079557392112,0.883189491450213
"HSPB6",10914.0152322439,0.429657652827529,0.214014718811726,2.00760795899047,0.0446849681397503,0.154327249542661
"ANKRD1",11017.5205442366,7.93421320840427,0.887222400832949,8.94275572951653,3.79584133796092e-19,2.27560688210757e-16
"MYLK2",10508.7127674331,-0.0565828264157175,0.161473813123486,-0.350414877317885,0.726027362844864,0.862370570463899
"RTN4",10610.1252946992,0.030276706619024,0.0873877013514617,0.346464160869218,0.728993913756074,0.863699310863175
"MYOM3",10647.9956760577,0.488173214354451,0.187798365740824,2.59945400711402,0.00933721898873418,0.051551767770494
"TRIM54",10580.1202294508,1.0499576306952,0.144371373169919,7.27261650036013,3.52590265670458e-13,4.60023323945314e-11
"HSP90AA1",10390.6335545879,0.51532280042059,0.134518998626516,3.83085516307888,0.000127698661734712,0.00169808534661648
"MFN2",10421.7998958479,0.00609998212785364,0.0721997959069104,0.0844875259165351,0.932668820256829,0.969499321565378
"ASB5",10735.110574737,3.05879704061376,0.346045489988106,8.83929173797033,9.63272880516715e-19,5.5438280819498e-16
"TXNIP",10416.9483755533,-0.0291544362931081,0.232021020983756,-0.125654288432552,0.900005587518615,0.953986472541517
"TACC2",10354.4110475358,-0.0208196869624596,0.141744225875694,-0.146882081678007,0.883225095263721,0.947497962321385
"FXR1",10244.1938096826,-0.0316600967940841,0.0834389390199881,-0.379440308876648,0.70436092237735,0.85019672409105
"OGDH",10295.6787054004,0.0997654742257556,0.0785704937563592,1.26975750636263,0.204171021546486,0.42104237609443
"HNRNPA2B1",10022.3141707235,0.234912621097673,0.0738446885704559,3.18117153237827,0.00146680752251287,0.0125621587106638
"NDUFS1",10030.0519552334,-0.0562950302961361,0.122472435736305,-0.459654696648189,0.645764092222016,0.812572094577511
"NNT",9966.06227820825,-0.10165620409206,0.156485066162666,-0.649622399024255,0.515936160897313,0.723658557515163
"PTP4A3",10115.8794201873,0.329570803089742,0.131755732306214,2.50137733911862,0.0123711288742679,0.0631199990194342
"UQCRC2",9964.77372866587,0.0630997255019222,0.0865178619944204,0.729325991735574,0.465802276742705,0.684281553129237
"CLIC5",10006.5844695011,0.00664193433650518,0.169823438544556,0.0391108223542568,0.968802032581147,0.985724039656145
"CORO6",9927.47837963715,0.366152448514596,0.101344411574144,3.61295154638811,0.000302731290357931,0.00348366199320687
"SOD2",9731.82014783416,0.0335042607435023,0.115716696040811,0.28953696302983,0.772170498149926,0.889862959189545
"PSAP",9690.99112572342,0.132959645390826,0.0670231241311771,1.98378764216658,0.0472795183508063,0.159872552298802
"NIPSNAP2",9677.54044890741,-0.0109860216538228,0.0527323207472515,-0.208335637387918,0.834966907455204,0.923689363714091
"ASB2",9649.62293878005,0.284930062860457,0.195269387866787,1.45916400913202,0.144519972121109,0.340319698670789
"SEMA6C",9534.57598901457,-0.050052305595798,0.0971839997853602,-0.515026194706363,0.606534715507684,0.784644981723122
"LMOD3",9528.59118425337,-0.122003359258671,0.0983977144032551,-1.23990033710209,0.2150122591977,0.435472464152099
"KTN1",9495.37020008522,0.0952248201666776,0.122978108408908,0.774323344200827,0.438739602175839,0.662528989091124
"TMEM38A",9492.01463895893,-0.0721310104563896,0.101026497728348,-0.713981104742874,0.475238863547535,0.691029486480235
"EHBP1L1",9467.58446131495,0.201044629921303,0.101099322475229,1.98858533370055,0.0467469915427231,0.158705925983176
"PPP1R12B",9021.66427318232,-0.0879483541724042,0.150084509151735,-0.585992216448459,0.557880745440612,0.753676912836219
"CAP2",8987.38239153204,0.0685030074951378,0.0958839278347605,0.714436809609959,0.474957117308418,0.690829256351953
"YWHAG",8934.85010374556,0.3562145370578,0.112192226492162,3.17503759569908,0.00149817089170741,0.0127322402775465
"EIF4B",8944.25456048296,-0.0394135653366071,0.112892339676545,-0.349125241354139,0.726995287547981,0.862609945343918
"GYS1",8859.82817266495,0.0686318613689261,0.111957089727627,0.613019341034108,0.539863551210754,0.740725585025517
"CS",8809.09680450747,-0.0689080433271183,0.0969792306752459,-0.710544338693204,0.477366645797042,0.692916116699279
"EIF4A2",8825.19694137082,0.0964459956516048,0.0723822534098752,1.33245362099277,0.182711172089181,0.394234956337887
"EIF4G1",8716.49434520571,0.148907847345769,0.0775505527959108,1.92013908318163,0.0548403337221917,0.176559123203154
"PPP1R27",8971.44003092466,2.24329609045011,0.356653154249085,6.28985349974896,3.17765710245519e-10,2.05023006233745e-08
"CALM1",8640.58981770948,-0.0146744736578486,0.102474299027669,-0.143201503177751,0.886131042694205,0.948837809728004
"PPP1CB",8605.75674194484,0.113609521840279,0.0968834582150225,1.17264106725148,0.240939773497157,0.466009068567966
"G0S2",8533.2803191574,0.445955846390971,0.438766530448177,1.01638528794676,0.309445948707942,0.538238432061154
"GAMT",8615.84423504582,0.279793966231028,0.157934685538887,1.77158022809458,0.0764642641745642,0.221355665014396
"SDHA",8459.62642399175,0.0357183353833273,0.0812410924431297,0.439658482046272,0.660184477029807,0.821874345494805
"ADPRHL1",8291.19266782063,2.33480575543984,0.277815386054339,8.4041628816885,4.30924268873666e-17,1.51222887330593e-14
"PADI2",8166.32052568756,-0.0608323128042523,0.127921980785692,-0.475542298756028,0.634400491641957,0.805413771617796
"RPL18A",8288.63867080615,0.324909971726637,0.148057904716095,2.19447906107857,0.0282009876442472,0.113593451910814
"FLII",8212.84952049996,0.301973159568434,0.100428117535615,3.00685870629155,0.00263962421871855,0.0199889017152224
"RPL19",8165.24494926956,0.277040977224755,0.11481821788096,2.41286602716637,0.0158276362109356,0.0757417415030072
"ACO2",8114.62578754999,0.0931498037551902,0.0972692077595584,0.957649454547311,0.338239552507346,0.567731064101224
"JPH1",8041.53230007455,0.26459466895765,0.16077539930102,1.64574101577723,0.0998170907163331,0.264682694660265
"PGK1",7970.26650860784,0.0604457760087352,0.13135976380039,0.460154420653393,0.645405384291249,0.812572094577511
"SMTNL1",8106.52404878674,0.313944135431373,0.23780679997839,1.32016466921846,0.186780045177554,0.398934475017446
"RPL7A",7997.15954240223,0.259759297538867,0.130165025345884,1.99561515736364,0.0459758283872515,0.157000078911089
"RRAD",8071.01295352212,2.5979279613166,0.455834612646694,5.69927752136318,1.20316226403834e-08,5.73215187251115e-07
"DDX17",7822.83368240486,-0.0121959461576412,0.14084445574322,-0.0865915956242973,0.930996146527931,0.968769259871547
"NFIX",7797.24853950818,0.00146557171197704,0.119466504057578,0.0122676370547404,0.990212087302293,0.995863397424669
"RACK1",7821.48255289145,0.190603005196256,0.121014982592745,1.5750364220412,0.115248037746577,0.292490051064761
"RPL6",7791.75675703827,0.233461189942552,0.111398130294317,2.0957370588334,0.0361055224946191,0.134145471754783
"MDH1",7713.53069470543,0.121387072028497,0.111550865286463,1.08817687533642,0.27651703130898,0.505145638201321
"HADHA",7635.96557700495,-0.0244250445583075,0.13062793115356,-0.18698179128011,0.851674909611096,0.931159135644649
"SELENOW",7567.28243273794,0.464863439831765,0.193423466062756,2.4033456193001,0.0162458249723716,0.0770440681985009
"CLIP1",7651.21153542784,0.944511173683408,0.161989848795307,5.83068124766824,5.5201543067871e-09,2.84673764036032e-07
"ANK1",7639.08234913504,0.0315480264866839,0.126873646144983,0.248657049318444,0.80362607510399,0.908150484495461
"TXLNB",7602.8106665195,-0.301141478957871,0.150543794268031,-2.00035797172557,0.0454616232521968,0.155886996032557
"ABRA",7871.37729188932,2.12269135533917,0.488325987476363,4.34687362495102,1.38091728579325e-05,0.000255053118202738
"PABPC4",7576.63679990069,0.0230629335092,0.108577683850948,0.212409518155315,0.831787560784057,0.922105686226604
"NDUFA4",7549.8089696962,0.26833307733688,0.136250444820211,1.96941065176673,0.0489059535549299,0.163565518305052
"RBM24",7595.66763748195,0.145722590473863,0.160448249889867,0.908221751087272,0.363761074428421,0.593468005315355
"COX4I1",7515.43867245211,0.355811991887755,0.161772182282512,2.19946338651957,0.0278449897965965,0.112759277566403
"GPD1",7388.71251022726,-0.182935984690191,0.195173141791351,-0.937301019039587,0.348603738929248,0.578513332838988
"SQSTM1",7392.92341830125,0.345665250838775,0.0958964618906426,3.60456730127292,0.000312673419679698,0.00357610903207591
"MYO18B",7403.49581553223,0.169897530436047,0.173594319654744,0.978704434418995,0.327726040392231,0.557103292670536
"BTBD1",7286.09934251107,-0.0232948040908603,0.109102825632192,-0.21351238114943,0.830927333003381,0.921706605392645
"ANKRD2",7103.96971102059,1.75548854837526,0.372030421982986,4.71866934703405,2.37392305566233e-06,5.61776396790618e-05
"JPH2",7255.27659773102,0.15449761156564,0.112206385392898,1.37690569948097,0.168541404861551,0.376202166349397
"EEF1A1",7235.57617835747,0.127148820673401,0.187243836102596,0.679054773283604,0.49710315735389,0.708852351636053
"APOBEC2",7247.88545172039,-0.0619462466765327,0.109935109237699,-0.563480102999618,0.573108005086027,0.763676147638057
"RPL37A",7322.29952434795,0.321927827504926,0.16295250863914,1.9755929515503,0.0482008975870679,0.161998251455906
"FBXO32",7234.81231344958,-1.31727402052145,0.336263843460639,-3.91738227626496,8.95157364052305e-05,0.00126517918997884
"UQCRFS1",7196.71758276771,0.198023872950672,0.136129237299844,1.4546755486075,0.145759104876418,0.341681015172662
"ITGA7",7112.13305574305,0.596165089980624,0.145229966720666,4.10497298486121,4.04362132079447e-05,0.000640039863185818
"TCEA3",7178.40328021011,0.0491677097955002,0.102450261552365,0.479917855264522,0.631285804434953,0.802876350588713
"PLIN4",7099.10426275563,0.157570141489945,0.207731823175967,0.758526734521888,0.448135714552478,0.669968480983069
"FTH1",7181.78563113267,0.456696315876758,0.21715139816153,2.10312399433431,0.0354549320200097,0.132690796402172
"RPS16",7119.04027550035,0.353362006896324,0.1738072134094,2.03306870851203,0.0420455818527736,0.148127284940673
"C10orf71",7131.66012413967,0.290799178529591,0.160819477010656,1.80823357925933,0.0705701544795274,0.209169772264974
"EMC10",7075.42563996172,-0.241987085304753,0.162512271770581,-1.48903884407183,0.136477140267751,0.327791348892902
