"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CA3",60778.073099565,0.0368381793380382,0.160462327360887,0.229575252608592,0.818421838834542,0.998639131052202
"OBSCN",60522.0396336398,-0.176383235359695,0.150732494940074,-1.17017392586661,0.241930983483816,0.998639131052202
"RYR1",59989.3612769484,-0.155570308735334,0.129081000460019,-1.2052146185799,0.228120460388234,0.998639131052202
"MYBPC2",59105.7699313961,0.205263892360351,0.290889232403748,0.705642799715079,0.480410300900426,0.998639131052202
"MYH1",57475.0278987161,0.220080243167098,0.656133536633089,0.335419896834456,0.737308360918124,0.998639131052202
"KLHL41",58246.8646460489,-0.0494508549808618,0.158894302339877,-0.311218553797391,0.755634479048561,0.998639131052202
"YBX3",56289.229469747,0.038755173481085,0.0873409439642444,0.443722860345437,0.657242965543602,0.998639131052202
"PDE4DIP",55936.864649328,-0.118064916963217,0.126753241458569,-0.931454814130396,0.351618347933697,0.998639131052202
"TPT1",54758.5996283504,0.100572407611146,0.106791216252402,0.941766665279314,0.346312115315401,0.998639131052202
"MYLPF",54347.9910938459,0.260621795407355,0.253830835443113,1.02675388099475,0.304536370798953,0.998639131052202
"LDB3",52366.1493058442,-0.0630596102573087,0.0935400988537565,-0.674145217185392,0.500218994478714,0.998639131052202
"XIRP1",53102.4231367493,1.83665405271794,0.606799631972834,3.02678834320744,0.00247166959965449,0.178872374955948
"EEF2",47997.0262085488,-0.0382384444511209,0.100020273643225,-0.382306936966784,0.702233709841867,0.998639131052202
"TNNI2",47531.8051388481,0.23499247727365,0.233361516305128,1.00698898856309,0.3139400658069,0.998639131052202
"PDLIM3",46834.5688893412,0.168325832939767,0.143064143119554,1.17657596983685,0.23936479372043,0.998639131052202
"MYOZ1",45718.1542963324,0.103400371308882,0.0953596258428444,1.08432022876525,0.278222839212798,0.998639131052202
"SYNPO",45134.9767436617,-0.128988600721838,0.111129663979211,-1.16070359706989,0.245762458532106,0.998639131052202
"PKM",44476.6284294097,0.0689591358983457,0.133487574705979,0.516595915763964,0.60543826737745,0.998639131052202
"EEF1A2",43718.5917356522,0.14550405977064,0.135173008515126,1.07642835924864,0.281735724883384,0.998639131052202
"CASQ1",41199.2410801213,0.0492812857889933,0.104870635118518,0.469924547832659,0.638408925370943,0.998639131052202
"CSDE1",37611.5363944877,-0.0576144789869439,0.100892786029896,-0.571046565904839,0.567968078015141,0.998639131052202
"SYNPO2",37166.1841821757,0.14710475975973,0.161429864370037,0.911261124661105,0.362157804463001,0.998639131052202
"SVIL",36636.3986735745,-0.205756514675294,0.145374457714081,-1.41535533759287,0.156964337611018,0.998639131052202
"HSPB7",36446.8008390604,0.401168862384474,0.160820247418765,2.49451713216096,0.012612863760715,0.463284584902639
"ZNF106",35923.5973464745,-0.019157452014068,0.193816218801839,-0.098843389539319,0.921262617283093,0.998639131052202
"TRDN",34765.8609797722,-0.00594199115272788,0.103793578483819,-0.057248157733132,0.954347516710838,0.998639131052202
"MYL3",33086.7013671608,-0.0542383635890372,0.203805382595902,-0.266128219471902,0.790140462418825,0.998639131052202
