"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GAPDH",148448.228474346,-0.156571619298602,0.150812944526972,-1.03818422078882,0.299184297375069,0.999595065210177
"PYGM",129904.434414435,-0.082451128117117,0.158121891540813,-0.521440309837398,0.602060076889659,0.999595065210177
"MYL1",120446.534572497,-0.10015292577885,0.192536436386723,-0.520176480142623,0.602940576721708,0.999595065210177
"ENO3",119003.014798741,-0.225050628704325,0.222733297601073,-1.01040406229428,0.312301742411849,0.999595065210177
"TNNT1",115438.953525995,0.138104138061779,0.306274488963973,0.450916230499444,0.652049925246328,0.999595065210177
"MYL2",110454.386436926,0.125872131243148,0.269009832316949,0.467909035736822,0.639849641557128,0.999595065210177
"ACTN2",109979.489683577,-0.178102075402678,0.178465680684548,-0.997962603899669,0.31829749269961,0.999595065210177
"NRAP",105694.505924633,-0.42871281074678,0.277063898821796,-1.54734273418466,0.121780622142484,0.96090152376069
"ATP2A1",103849.874636543,-0.0895731221522108,0.284643825328864,-0.314684929661559,0.753000887748564,0.999595065210177
"ATP2A2",96728.0335072027,0.00300152517292504,0.323758041811936,0.00927088994029856,0.992603006013084,0.999595065210177
"TCAP",97428.525936483,-0.0495890050653321,0.237961358029154,-0.208390998757271,0.834923684010155,0.999595065210177
"TNNI1",97575.506170821,0.117155197193764,0.255672064406659,0.45822447386126,0.646791178601345,0.999595065210177
"CMYA5",89470.8618207297,0.0380080427984577,0.176925445077315,0.214825192508904,0.829903610642576,0.999595065210177
"TNNT3",90229.0726571076,-0.257611540094821,0.307483250853752,-0.837806740300625,0.4021392525867,0.999595065210177
"XIRP2",83235.7897249682,-0.0997769549089223,0.388830400819655,-0.256607905911144,0.797481471293512,0.999595065210177
"TNNC2",81445.2721803842,-0.297619032929419,0.299078453724423,-0.995120274373395,0.319677771070345,0.999595065210177
"MT-ND6",76960.7869450166,-0.234467296636725,0.244016700692093,-0.960865776693628,0.336619660406581,0.999595065210177
"TPM3",75821.429262315,-0.00727274592771903,0.260672951703291,-0.0278998871198465,0.977741998474848,0.999595065210177
"MT-ND4L",73844.6486867015,0.0929369299111543,0.265724153581701,0.349749650750433,0.726526588156888,0.999595065210177
"TPM1",68673.192201762,-0.263471877304696,0.295542790068434,-0.891484705966565,0.372669192852947,0.999595065210177
"TNNC1",65208.7101784438,0.0585083234307847,0.267031058634727,0.219106810009012,0.82656684604082,0.999595065210177
"MT-ND3",64975.043262642,-0.15580211877963,0.249683124255799,-0.62399939621074,0.532627981596171,0.999595065210177
"CA3",60778.073099565,-0.0675096374102299,0.215274517119601,-0.313597904264364,0.753826451459833,0.999595065210177
"OBSCN",60522.0396336398,-0.166503089291416,0.202225330960233,-0.823354267740862,0.410306561536387,0.999595065210177
"RYR1",59989.3612769484,-0.0600219768099945,0.173176035181351,-0.34659516686093,0.728895477390643,0.999595065210177
"MYBPC2",59105.7699313961,-0.154344649072203,0.390268775367152,-0.395482956398448,0.692486497449944,0.999595065210177
"MYH1",57475.0278987161,-0.339465091596561,0.880295166561553,-0.385626440416022,0.699773348428481,0.999595065210177
"KLHL41",58246.8646460489,-0.29449795421681,0.213175433259815,-1.38148167316203,0.16713090898955,0.999595065210177
"YBX3",56289.229469747,-0.120854869051153,0.117176693059727,-1.03138999655462,0.302357970010332,0.999595065210177
"PDE4DIP",55936.864649328,0.018127499329622,0.17004791128824,0.106602305152075,0.915104489761409,0.999595065210177
"TPT1",54758.5996283504,-0.114287382731832,0.143269736763764,-0.79770777355639,0.425040091723849,0.999595065210177
"MYLPF",54347.9910938459,-0.280475978587078,0.340548661938539,-0.823600295448226,0.410166708044094,0.999595065210177
"LDB3",52366.1493058442,-0.102931967379271,0.125492903098197,-0.820221421594873,0.412089892220971,0.999595065210177
"XIRP1",53102.4231367493,0.417553260058646,0.814169165347344,0.512858110857721,0.608050577112616,0.999595065210177
"EEF2",47997.0262085488,-0.0877234275286463,0.134186964840525,-0.653740306540962,0.513279130524016,0.999595065210177
"TNNI2",47531.8051388481,-0.221599119820356,0.313084867912398,-0.70779249504438,0.479074127631237,0.999595065210177
"PDLIM3",46834.5688893412,-0.342177071323644,0.191932065976764,-1.78280304326567,0.0746183702082862,0.835188598250741
"MYOZ1",45718.1542963324,-0.0280913738516352,0.12793288334001,-0.219578994221339,0.826199052344201,0.999595065210177
"SYNPO",45134.9767436617,-0.0514749744799314,0.149081272000273,-0.345281293815613,0.729882908302696,0.999595065210177
"PKM",44476.6284294097,-0.094153452033077,0.179096286739099,-0.52571414934044,0.599086831317177,0.999595065210177
"EEF1A2",43718.5917356522,-0.149443772467336,0.18135390038265,-0.824044986912418,0.409913996808536,0.999595065210177
"CASQ1",41199.2410801213,-0.146073405858981,0.140689270640314,-1.03826969316254,0.299144514193486,0.999595065210177
"CSDE1",37611.5363944877,-0.0462719031614535,0.135344096912381,-0.341883423193617,0.732438625153969,0.999595065210177
"SYNPO2",37166.1841821757,0.273195133580893,0.216573601817705,1.26144244399116,0.207149484398563,0.999595065210177
"SVIL",36636.3986735745,0.0203220085137149,0.195029326311526,0.104199757534177,0.917010826385761,0.999595065210177
"HSPB7",36446.8008390604,-0.00922734539997939,0.215754357309011,-0.0427678287246068,0.965886609472625,0.999595065210177
"ZNF106",35923.5973464745,-0.0164201606126879,0.260015742700547,-0.063150640196423,0.949646549692807,0.999595065210177
"TRDN",34765.8609797722,-0.0143185040776453,0.139236502601938,-0.102835849867476,0.91809325200545,0.999595065210177
"MYL3",33086.7013671608,0.0241048843301607,0.273427771562506,0.0881581420658665,0.92975098552683,0.999595065210177
"SLN",32628.2372290698,-0.289328505298505,0.20506155464627,-1.41093490585105,0.158263808615483,0.999595065210177
"ATP5F1B",31699.5778110862,-0.024275775083068,0.13592527923787,-0.178596470201729,0.85825456629904,0.999595065210177
"MYOT",31646.3748353355,0.0106400710999635,0.176996387040141,0.0601146231168573,0.952064343463415,0.999595065210177
"MYOM1",30530.3234130903,-0.0915015195147763,0.176672302241542,-0.517916608058221,0.60451645388493,0.999595065210177
"ATP1A2",29992.4281226754,0.0201187497444159,0.166746012943875,0.120655057288762,0.903964257931032,0.999595065210177
"SLC25A4",29512.9677845454,-0.067334121374663,0.159846275749916,-0.421242978973181,0.673577663263916,0.999595065210177
"CSRP3",29267.0637818233,-0.478284429315878,0.420926249865742,-1.13626657750243,0.255845014155627,0.999595065210177
"CRYAB",28791.3445822859,-0.227896141772486,0.281544641808544,-0.809449401375787,0.418256696142276,0.999595065210177
"HSPB1",28620.9848096613,-0.0372828714462755,0.31322542560169,-0.119028879519142,0.905252475875119,0.999595065210177
"BIN1",27440.4705599521,0.0267171995026579,0.167251607700095,0.159742557157152,0.873083875573067,0.999595065210177
"COQ8A",25985.2309997963,-0.00934401294099729,0.202601117255987,-0.0461202438937742,0.963214410881548,0.999595065210177
"PLEC",26323.0531950259,-0.0604359538313557,0.186671121453037,-0.323756311961517,0.746122534143846,0.999595065210177
"NFE2L1",24960.6781950442,-0.200077453000223,0.123590609298658,-1.61887261609605,0.10547467390266,0.925134157602129
"PFKM",23867.9209658422,-0.128305410863153,0.206441346007457,-0.621510241744492,0.534263957955937,0.999595065210177
"KIF1C",22415.8163849904,-0.0807666650378221,0.145349748823342,-0.55567117034365,0.578435668436672,0.999595065210177
"HSPA8",22228.227632242,-0.0679680038698345,0.151910178666455,-0.447422315387241,0.654570166517743,0.999595065210177
"MAP4",21812.3892135274,0.0718081775947573,0.171150850862682,0.41956073973813,0.674806374042911,0.999595065210177
"ATP5F1A",21409.7701932592,-0.0199341344843318,0.129949002746613,-0.153399672663909,0.878083103007934,0.999595065210177
"GNAS",20485.646531474,-0.133460910132671,0.0934756131985337,-1.42776180402489,0.153360430259746,0.998953311494659
"MYL12A",20167.7522203409,-0.254199174034581,0.376194333508104,-0.675712394878763,0.49922326483555,0.999595065210177
"TPI1",19545.7130051792,-0.185358245663231,0.182139291928827,-1.01767303309635,0.308833366889323,0.999595065210177
"HSP90AB1",19469.6336826071,-0.0609466198800701,0.114615479464808,-0.531748592464629,0.594900131883386,0.999595065210177
"IDH2",19434.3790979156,-0.0107177788728036,0.127985149715688,-0.0837423630523743,0.933261274573007,0.999595065210177
"LDHA",18366.8136801678,-0.197994587356776,0.263175487329861,-0.752329137358494,0.451853149646744,0.999595065210177
"RPLP1",18607.4960797441,-0.116264904188549,0.236792446185937,-0.490999210748699,0.623427005771409,0.999595065210177
"YBX1",18455.5925378356,0.0205110710364396,0.115321248472808,0.177860292947453,0.858832695209244,0.999595065210177
"PGM1",18308.5210941653,-0.139748802123605,0.19170203885731,-0.728989649544752,0.466007993888839,0.999595065210177
"LMOD2",18191.888931771,-0.851839091843232,0.254389127858069,-3.34856720888834,0.00081230576338336,0.0718836446876715
"MYOM2",18033.347965629,-0.183537035324203,0.139631286468715,-1.31444062405975,0.18869796710562,0.999595065210177
"NDRG2",17545.6750262897,-0.0272880046871594,0.153771812812987,-0.177457781032641,0.859148824719606,0.999595065210177
"RPL4",17814.3414926812,-0.129811361995668,0.162193984876294,-0.800346338951318,0.423510162030015,0.999595065210177
"STAC3",17617.0872409161,-0.0643536725481216,0.158636836313011,-0.405666641139662,0.684987556233941,0.999595065210177
"FHL3",17165.0747865501,-0.630263438666013,0.217098202855965,-2.903126006456,0.00369457952901878,0.19774938979111
"ACADVL",17054.4534934174,-0.0265224074371366,0.201213479727234,-0.131812279540568,0.895132773634571,0.999595065210177
"PKIA",17064.9770294751,-0.00822591237939354,0.132270343055574,-0.0621901492758463,0.950411407045394,0.999595065210177
"PDLIM5",17020.5020557972,-0.126973127339551,0.134235277359178,-0.945899839725471,0.344199675250641,0.999595065210177
"AHNAK",16463.9906441601,-0.0227439756243373,0.230372695643336,-0.0987268719533918,0.921355132358586,0.999595065210177
"HSPB8",16792.0135474961,-0.173736520793631,0.384891953005468,-0.451390369263353,0.651708223243792,0.999595065210177
"RPL13A",16359.0261665937,-0.0888258969374557,0.18740403476836,-0.473980707231029,0.635513665020269,0.999595065210177
"SYNM",16116.8480028502,0.0424736612829139,0.131029795239685,0.324152695234082,0.74582243377411,0.999595065210177
"KLHL40",16488.7645142827,-0.300083584800268,0.48131408542451,-0.623467282358046,0.532977495896072,0.999595065210177
"PPP1R3C",15877.876601517,1.02184120922715,0.297532350347261,3.43438690964033,0.000593895829433254,0.057125893042732
"CNBP",15349.150005098,-0.0534154551204699,0.129432013445224,-0.412691216791397,0.679832860740649,0.999595065210177
"CKMT2",15110.7805322518,0.0124082077249002,0.28037879047641,0.0442551581873102,0.96470101521126,0.999595065210177
"RPL10",14948.6211917822,-0.148866487928051,0.177792980755981,-0.83730239121402,0.402422615506828,0.999595065210177
"SRL",14632.2587437644,0.0258447135626373,0.0992166985901297,0.260487538185516,0.79448772670572,0.999595065210177
"SRRM2",14502.5789485636,-0.0931319392302753,0.198448776041553,-0.469299640380621,0.638855472272392,0.999595065210177
"MYO18A",14446.6860734746,0.0891897398853342,0.191556816957206,0.46560462479004,0.64149853198582,0.999595065210177
"AGL",14159.3743463147,0.0975144782033738,0.250541999885382,0.389214096830012,0.697117776255653,0.999595065210177
"ALPK3",14238.1453566364,0.042075940718123,0.191413913087173,0.219816522422594,0.826014051303372,0.999595065210177
"ADSSL1",13693.6133450419,-0.0539292712457862,0.158336132476402,-0.340599902260614,0.733404803035861,0.999595065210177
"SPEG",13666.1795296079,-0.0463542171814892,0.208015123462777,-0.22284061086445,0.823659559705149,0.999595065210177
"UBC",13515.2260318528,0.298371072934904,0.270474169590335,1.10314073017332,0.269966055433226,0.999595065210177
"HDLBP",13517.4005112581,0.0213021576117111,0.101138537695349,0.210623547632039,0.83318103613132,0.999595065210177
"CFL2",13194.4137288693,-0.0494070310296812,0.149575622136193,-0.330314728590562,0.741162165122807,0.999595065210177
"RPL13",13202.4961606374,-0.056134600680734,0.176114906335804,-0.318738497772019,0.749924819051114,0.999595065210177
"DCAF6",13078.6403558757,-0.0962335844462531,0.123363656852468,-0.780080510756424,0.435343487218341,0.999595065210177
"OPTN",12978.1472716911,-0.182426362406375,0.153363788737344,-1.1895008848458,0.234242623025893,0.999595065210177
"MKNK2",12846.0192947123,0.0539315862529589,0.18162412591872,0.296940651359798,0.766511819789101,0.999595065210177
"SMYD1",12684.2811610344,-0.0153461402773698,0.152340124057291,-0.10073603636819,0.919760003980281,0.999595065210177
"GOT2",12514.8826028672,-0.0611875764986404,0.144290672205766,-0.424057740970142,0.671523703704363,0.999595065210177
"MAP3K20",12331.5373174551,0.018604702895226,0.211561610347154,0.0879398812700344,0.929924458704191,0.999595065210177
"RPL3L",12540.4416235637,-0.0576522170546946,0.133746806977727,-0.431054904094236,0.666428449416505,0.999595065210177
"RPLP0",12444.9419879584,-0.15730246021738,0.192438964264504,-0.817414814191009,0.413691412589596,0.999595065210177
"AMPD1",12407.0742199248,-0.132606368367054,0.289909624725619,-0.457405884653043,0.647379335435367,0.999595065210177
"COX6A2",12474.64422432,-0.228244933905082,0.246273048923121,-0.926796232487192,0.354032341453101,0.999595065210177
"SLC25A3",12382.1254619315,-0.094799070225097,0.127043299571909,-0.746194963012896,0.455549650429898,0.999595065210177
"RPS2",12259.442890505,-0.04978871389157,0.198917529326818,-0.250298272153622,0.802356692573593,0.999595065210177
"GLUL",12344.8071078948,-1.44430172175689,0.388510845700407,-3.71753256759952,0.000201178058996626,0.0256772841838578
"FYCO1",12006.3953091462,-0.217957585641902,0.254945649715538,-0.854917845764747,0.392596630341375,0.999595065210177
"LMCD1",12085.3822377721,-0.443101265724924,0.419114070482562,-1.05723309459581,0.290405219376219,0.999595065210177
"EIF1",11878.5669185584,-0.114446250307741,0.132375715365216,-0.864556236708456,0.387282401407126,0.999595065210177
"KIF1B",11843.9558011784,-0.0420320242296338,0.227051888129933,-0.185120787040452,0.853134297688453,0.999595065210177
"ACTN3",11662.0412104083,-0.133190947490743,0.769591264584085,-0.173067124875338,0.86259866552754,0.999595065210177
"UQCRC1",11758.3393998661,-0.0828435621251954,0.155090513366578,-0.534162666219198,0.593228996447489,0.999595065210177
"MYPN",11490.737036047,-0.0624357418604012,0.198862283108112,-0.313964724152633,0.753547831069938,0.999595065210177
"IGFBP5",11333.8265519892,0.11691744808227,0.227529425977079,0.513856383982827,0.607352403572717,0.999595065210177
"NEXN",11313.4848105584,-0.602475492649186,0.221387524284966,-2.72136153378585,0.00650136153286776,0.282218296620477
"USP13",11169.6871528861,0.045783628897489,0.200303366894789,0.22857143944833,0.81920202494644,0.999595065210177
"RPL29",11270.6672306239,-0.091606553371665,0.172560851319745,-0.530865214624629,0.595512184421298,0.999595065210177
"VDAC1",11139.2617028681,-0.00278905748145509,0.0742442411395779,-0.0375659773558963,0.97003373490078,0.999595065210177
"EIF4G2",11075.742253991,0.00704676483334418,0.176250994741208,0.0399814187925069,0.968107940102639,0.999595065210177
"MEF2C",10973.2314550994,-0.449878241801428,0.220363249013158,-2.04153026339962,0.0411981489400306,0.692233201303755
"RPL8",11041.7714168753,-0.0799729855961097,0.220793079277434,-0.362207845725187,0.717196717024388,0.999595065210177
"MDH2",10972.0183838918,-0.133906975348279,0.143473888095306,-0.933319485001534,0.350655037645379,0.999595065210177
"HADHB",10818.5474583602,0.0965577343248806,0.257530768291181,0.374936691897358,0.707707550094313,0.999595065210177
"CACNA1S",10964.3478969703,-0.19327665043441,0.121216209933388,-1.59447858121139,0.110828884326893,0.934149414298102
"PLN",10763.8867410734,-0.176586463715046,0.235041431632941,-0.751299302800438,0.4524725487145,0.999595065210177
"HSPB6",10914.0152322439,-0.134700842046098,0.287129485974316,-0.469129255705028,0.638977248629701,0.999595065210177
"ANKRD1",11017.5205442366,0.51376998280273,1.19019854529689,0.431667459881304,0.665983120824283,0.999595065210177
"MYLK2",10508.7127674331,0.289449700581162,0.216566650613141,1.33653865801441,0.181373273711073,0.999595065210177
"RTN4",10610.1252946992,-0.0163876634634595,0.117189942563758,-0.139838480205277,0.888787609182704,0.999595065210177
"MYOM3",10647.9956760577,0.0854486260949771,0.251920903816489,0.339188311888646,0.734467873690179,0.999595065210177
"TRIM54",10580.1202294508,-0.210402687761436,0.193741806154795,-1.08599528381257,0.277481078799507,0.999595065210177
"HSP90AA1",10390.6335545879,-0.126324059489317,0.18049612552988,-0.699871308142874,0.484007677143188,0.999595065210177
"MFN2",10421.7998958479,0.0077328058281049,0.0968354270888966,0.0798551321615594,0.936352475161113,0.999595065210177
"ASB5",10735.110574737,0.128025508399531,0.46436290801989,0.27570140979918,0.782777412720594,0.999595065210177
"TXNIP",10416.9483755533,-1.0390674634739,0.311310369406566,-3.33772198290285,0.000844682199772327,0.0737652073669597
"TACC2",10354.4110475358,-0.0681124642095366,0.190151570745345,-0.358200902272609,0.72019297206491,0.999595065210177
"FXR1",10244.1938096826,-0.153354743459206,0.11188873747973,-1.37060035633156,0.17049957183711,0.999595065210177
"OGDH",10295.6787054004,-0.000725246311874182,0.105395668446055,-0.0068811775907602,0.994509657968727,0.999635494806439
"HNRNPA2B1",10022.3141707235,-0.0116708172383653,0.0990471598931953,-0.117830912576899,0.906201635466514,0.999595065210177
"NDUFS1",10030.0519552334,0.0325226311123397,0.164266010924527,0.197987586898195,0.843054775712544,0.999595065210177
"NNT",9966.06227820825,-0.0215141888950326,0.209920812103518,-0.102487164943052,0.918370000095133,0.999595065210177
"PTP4A3",10115.8794201873,-0.0748823663889946,0.176785646973959,-0.423577183276792,0.671874198307755,0.999595065210177
"UQCRC2",9964.77372866587,-0.000905808191262325,0.116039549755021,-0.00780602986804621,0.993771752539296,0.999595065210177
"CLIC5",10006.5844695011,0.0558894069020413,0.227831304759411,0.245310480757068,0.806216037171654,0.999595065210177
"CORO6",9927.47837963715,-0.102450391334185,0.135958259909268,-0.753542972692909,0.451123698357569,0.999595065210177
"SOD2",9731.82014783416,0.103351092895191,0.155178358457568,0.666014861366454,0.505401601362095,0.999595065210177
"PSAP",9690.99112572342,-0.0197877474306001,0.0898508919888001,-0.220228725531925,0.825693026023099,0.999595065210177
"NIPSNAP2",9677.54044890741,0.00278675948261508,0.0707234010446337,0.0394036406826129,0.968568577320471,0.999595065210177
"ASB2",9649.62293878005,0.435244366802222,0.261963345683195,1.66147048422792,0.0966189920601386,0.899525141655213
"SEMA6C",9534.57598901457,-0.152313211515915,0.130324677474248,-1.16872118518009,0.242515983612456,0.999595065210177
"LMOD3",9528.59118425337,-0.0818418577246459,0.131960963876109,-0.620197483564024,0.53512777805452,0.999595065210177
"KTN1",9495.37020008522,-0.140663306440113,0.16493702202259,-0.85283039984102,0.393753363005497,0.999595065210177
"TMEM38A",9492.01463895893,-0.113986838551043,0.135479488721189,-0.841358641274646,0.400147047934963,0.999595065210177
"EHBP1L1",9467.58446131495,-0.0631063287858996,0.135603418150116,-0.465374174536216,0.641663525056249,0.999595065210177
"PPP1R12B",9021.66427318232,0.0652142781073463,0.201305206473848,0.323957235133997,0.745970411106523,0.999595065210177
"CAP2",8987.38239153204,-0.0504143366456258,0.128593002557509,-0.392045722885113,0.695024430501239,0.999595065210177
"YWHAG",8934.85010374556,-0.0179512533914434,0.150511694861426,-0.119268163234564,0.905062905486086,0.999595065210177
"EIF4B",8944.25456048296,-0.139837382299693,0.15142898106493,-0.923451913341032,0.355771748772473,0.999595065210177
"GYS1",8859.82817266495,-0.0745795477544832,0.150186860383904,-0.496578379518985,0.619486402686132,0.999595065210177
"CS",8809.09680450747,-0.00531560107070933,0.130102216494318,-0.0408571138443399,0.96740980707201,0.999595065210177
"EIF4A2",8825.19694137082,-0.0672596245724434,0.0970497394211655,-0.693042814680395,0.48828268311988,0.999595065210177
"EIF4G1",8716.49434520571,0.00156835675765911,0.103981873988338,0.0150829822304896,0.987965977631858,0.999595065210177
"PPP1R27",8971.44003092466,-0.0718292817029575,0.478645907050609,-0.1500676818602,0.880711217340759,0.999595065210177
"CALM1",8640.58981770948,0.351602401323073,0.137382299425357,2.55929914402187,0.0104883445179857,0.36247425522185
"PPP1CB",8605.75674194484,0.0518374236130362,0.129924957158565,0.398979724501831,0.689908144013618,0.999595065210177
"G0S2",8533.2803191574,2.08379154230333,0.588723992042216,3.53950504900419,0.00040087810199924,0.0429133542414348
"GAMT",8615.84423504582,-0.0838982363700519,0.211894973708152,-0.395942550697814,0.69214740984668,0.999595065210177
"SDHA",8459.62642399175,-0.0176062609503761,0.10897693960212,-0.161559509880323,0.871652744765964,0.999595065210177
"ADPRHL1",8291.19266782063,0.173666861111266,0.372803865389231,0.465839754450902,0.641330206894503,0.999595065210177
"PADI2",8166.32052568756,0.259046819034948,0.171569654149016,1.50986385278806,0.131078167874972,0.973214853928575
"RPL18A",8288.63867080615,-0.0236154815948821,0.198622775530949,-0.118896141350126,0.905357638834488,0.999595065210177
"FLII",8212.84952049996,-0.0374815309082832,0.134735907805585,-0.278185166216912,0.780870221267653,0.999595065210177
"RPL19",8165.24494926956,-0.0893546992765966,0.154016350504066,-0.580163722774601,0.561804214967702,0.999595065210177
"ACO2",8114.62578754999,0.0804893982278943,0.130484725131278,0.61684919937499,0.5373341970322,0.999595065210177
"JPH1",8041.53230007455,0.119131909764749,0.21568919507851,0.552331375344905,0.580721338092836,0.999595065210177
"PGK1",7970.26650860784,-0.0359623895406297,0.176171823735091,-0.204132470097524,0.838249981058987,0.999595065210177
"SMTNL1",8106.52404878674,-0.540739427680028,0.319049913919734,-1.69484273177415,0.0901052587663858,0.876939574193703
"RPL7A",7997.15954240223,-0.0863816641447141,0.174598417147683,-0.494744829626081,0.620780252658745,0.999595065210177
"RRAD",8071.01295352212,0.268925289288151,0.611668593467183,0.439658488535066,0.660184472329464,0.999595065210177
"DDX17",7822.83368240486,0.0977763203711856,0.188912156325128,0.51757558789868,0.604754417962392,0.999595065210177
"NFIX",7797.24853950818,-0.106095486628854,0.160255975367604,-0.662037633139648,0.507947103671494,0.999595065210177
"RACK1",7821.48255289145,-0.0836242842994783,0.162330950103801,-0.515146891249054,0.606450377632259,0.999595065210177
"RPL6",7791.75675703827,-0.133633523533971,0.149405542378079,-0.894434847643097,0.371089274472875,0.999595065210177
"MDH1",7713.53069470543,0.0489502852016842,0.149649457482279,0.327099650244177,0.743592516341658,0.999595065210177
"HADHA",7635.96557700495,0.0186915232945018,0.175234010586107,0.106666070313543,0.915053900961562,0.999595065210177
"SELENOW",7567.28243273794,0.064090707152814,0.259477473923804,0.246999117817966,0.804908906806,0.999595065210177
"CLIP1",7651.21153542784,0.362278634984815,0.217308062156825,1.6671200846813,0.0954905291720818,0.896898440437125
"ANK1",7639.08234913504,0.0874821604635832,0.170174609434535,0.514072932232802,0.607201001020657,0.999595065210177
"TXLNB",7602.8106665195,-0.414867645574951,0.201943950259655,-2.0543702598742,0.0399398692342313,0.685656192748796
"ABRA",7871.37729188932,-0.597895757650963,0.655493781337016,-0.912130327813989,0.36170011498015,0.999595065210177
"PABPC4",7576.63679990069,-0.196638856712239,0.145634443197892,-1.35022218916333,0.176944722688735,0.999595065210177
"NDUFA4",7549.8089696962,-0.0849893437307591,0.182786774114917,-0.464964405342187,0.641956946945236,0.999595065210177
"RBM24",7595.66763748195,-0.222890459476505,0.215284745192933,-1.03532862617254,0.300515465472199,0.999595065210177
"COX4I1",7515.43867245211,-0.0800538191839039,0.217036780072367,-0.368849091648021,0.712240210765261,0.999595065210177
"GPD1",7388.71251022726,-0.0562435812064826,0.261788552648558,-0.214843546967417,0.829889299989076,0.999595065210177
"SQSTM1",7392.92341830125,0.0236692656905279,0.12862981752908,0.184010722748456,0.854005043023789,0.999595065210177
"MYO18B",7403.49581553223,-0.0975035881935448,0.232871971008998,-0.418700403363603,0.675435100860357,0.999595065210177
"BTBD1",7286.09934251107,-0.144720141948002,0.146276858177616,-0.989357740868869,0.322488142692219,0.999595065210177
"ANKRD2",7103.96971102059,0.34542425105691,0.499057334566935,0.692153440359028,0.488840974354956,0.999595065210177
"JPH2",7255.27659773102,0.133636456537665,0.150492173542493,0.887996055821014,0.374542872929984,0.999595065210177
"EEF1A1",7235.57617835747,-0.129912967207543,0.251196607649701,-0.517176439694241,0.605032997179313,0.999595065210177
"APOBEC2",7247.88545172039,-0.273222356444106,0.147432212605911,-1.85320664741317,0.0638527452619924,0.791153158026523
"RPL37A",7322.29952434795,-0.166444787944003,0.218617507387627,-0.761351594997755,0.446447091028659,0.999595065210177
"FBXO32",7234.81231344958,-0.774407933100556,0.451100520952108,-1.71670813295907,0.0860325134053856,0.867633246962507
"UQCRFS1",7196.71758276771,-0.0565477720287628,0.182632879098574,-0.309625365968424,0.756845864357477,0.999595065210177
"ITGA7",7112.13305574305,0.132954541137876,0.194860200620665,0.682307319372512,0.49504464581235,0.999595065210177
"TCEA3",7178.40328021011,-0.16326305317856,0.137422490038201,-1.18803736661427,0.234818688445885,0.999595065210177
"PLIN4",7099.10426275563,0.19062425504348,0.278673713663757,0.684041033283404,0.493949255247652,0.999595065210177
"FTH1",7181.78563113267,-0.0268557944916348,0.29132768543154,-0.0921841480731693,0.926551732417831,0.999595065210177
"RPS16",7119.04027550035,-0.0517630175517422,0.23319064269028,-0.221977249835419,0.824331593545656,0.999595065210177
"C10orf71",7131.66012413967,-0.379775448462878,0.215784696583155,-1.75997396699783,0.0784122206424826,0.842106647903167
"EMC10",7075.42563996172,-0.218301449947192,0.218006872976443,-1.0013512279073,0.316657034465569,0.999595065210177
