"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TPI1",19545.7130051792,0.100551053038264,0.146639978527047,0.685700134767263,0.492902221767008,0.709678607054335
"HSP90AB1",19469.6336826071,0.482412343030921,0.0922424408854402,5.22983063327703,1.69665404909766e-07,5.26338327927596e-06
"IDH2",19434.3790979156,-0.126477006331016,0.103047879914916,-1.227361556933,0.219686728623091,0.439076716920967
"LDHA",18366.8136801678,0.329400536354053,0.211890414393411,1.55457969770385,0.12004620210921,0.297271307785355
"RPLP1",18607.4960797441,0.147192322345248,0.190642820551962,0.772084266898101,0.440064519901234,0.666306510978261
"YBX1",18455.5925378356,0.0287182825295306,0.0928629306419907,0.309254536024139,0.757127911911176,0.883857957223405
"PGM1",18308.5210941653,-0.229407624257722,0.154343499821213,-1.48634457896484,0.137188000945899,0.323699447047932
"LMOD2",18191.888931771,-0.488685099425366,0.204785615409013,-2.38632532099155,0.0170176896653956,0.0715706709921706
"MYOM2",18033.347965629,0.14824212917173,0.112400727504075,1.31887161643465,0.187212036644257,0.397885500384164
"NDRG2",17545.6750262897,-0.157653917733945,0.123830557566354,-1.27314227467212,0.20296756004682,0.417656740886777
"RPL4",17814.3414926812,0.127932285009132,0.130584077302214,0.979692835850539,0.327237763530489,0.557993766851436
"STAC3",17617.0872409161,0.0362300366917588,0.127723007904531,0.283661004279195,0.776670181719808,0.894825610013208
"FHL3",17165.0747865501,-0.513002443926805,0.174791052590025,-2.9349468197898,0.00333604858043948,0.0202720264728687
"ACADVL",17054.4534934174,-0.033298258675815,0.161992207994124,-0.205554693575279,0.837138770964768,0.925997809525939
"PKIA",17064.9770294751,0.216547712471045,0.106480078990725,2.03369225984429,0.0419826330531017,0.139863937616181
"PDLIM5",17020.5020557972,0.299525761428135,0.108079802326397,2.77133890866655,0.0055826287951587,0.0301919863164773
"AHNAK",16463.9906441601,-0.288274158428891,0.185477951953663,-1.55422332084468,0.120131156573012,0.297377301621964
"HSPB8",16792.0135474961,1.51596490269272,0.309814110411814,4.89314350685207,9.92379894900501e-07,2.35731991869462e-05
"RPL13A",16359.0261665937,0.0886843249137775,0.150886681824827,0.587754491259449,0.55669709426659,0.758748525709125
"SYNM",16116.8480028502,-0.204157110369465,0.105507583158565,-1.93499940248505,0.0529903690060501,0.165675627448563
"KLHL40",16488.7645142827,3.07628878821636,0.387409926923516,7.94065555481675,2.01115454644412e-15,6.16899796746229e-13
"PPP1R3C",15877.876601517,0.260786300383593,0.239529804461559,1.08874259288867,0.276267413425425,0.50460323768439
"CNBP",15349.150005098,0.388916838613971,0.104199147006157,3.73243783455338,0.000189635507078072,0.00203479620142326
"CKMT2",15110.7805322518,0.208267193916641,0.225725596682971,0.922656521799562,0.356186230378615,0.586713484781958
"RPL10",14948.6211917822,0.148195116985369,0.143144686766973,1.03528199566791,0.300537235519256,0.530006298359793
"SRL",14632.2587437644,0.100377906061904,0.079889493522268,1.25645941207432,0.208949452705305,0.424884965797932
"SRRM2",14502.5789485636,-0.323805548050987,0.159779924870546,-2.02657216363905,0.0427061857348283,0.141811781822442
"MYO18A",14446.6860734746,0.978803038291684,0.154188220047989,6.34810517941671,2.17983037088954e-10,1.74757991666201e-08
"AGL",14159.3743463147,-0.42564030032276,0.201731574138767,-2.10993396616223,0.0348640440853457,0.121855749825174
"ALPK3",14238.1453566364,0.794400004577834,0.154083666098663,5.15564059897929,2.52765297453436e-07,7.38409595666248e-06
"ADSSL1",13693.6133450419,-0.208742673198472,0.127490400914762,-1.63732070572148,0.101563476736967,0.265410827610884
"SPEG",13666.1795296079,-0.229784275815177,0.167490484466182,-1.37192436064374,0.170086985916208,0.373587697895034
"UBC",13515.2260318528,-0.0500098831829331,0.217769736806835,-0.22964569786523,0.818367093942485,0.916380245199001
"HDLBP",13517.4005112581,-0.0139522734797075,0.081442976125843,-0.171313404094528,0.863977341324037,0.94043975820565
"CFL2",13194.4137288693,0.426478864833113,0.12041567123962,3.54172227287963,0.000397523780051152,0.00368774525741075
"RPL13",13202.4961606374,0.107319403986791,0.141801656352922,0.756827576962075,0.449153168966244,0.674710019601161
"DCAF6",13078.6403558757,-0.0790135117773992,0.0993349545646754,-0.795425055799011,0.426366289818769,0.654916303200866
"OPTN",12978.1472716911,-0.16168370136904,0.123485903441823,-1.30932921785046,0.190422856559036,0.401624559545096
"MKNK2",12846.0192947123,0.221131591794035,0.14625332253864,1.51197653465693,0.130539832135094,0.313357780099724
"SMYD1",12684.2811610344,-0.236746622453235,0.122663584937739,-1.93004812775854,0.0536008747683902,0.167066123919148
"GOT2",12514.8826028672,-0.049827411371431,0.116170303106954,-0.428916943821319,0.667983669044803,0.830681924045914
"MAP3K20",12331.5373174551,0.263296251383448,0.170325503871911,1.54584161149145,0.122142824724011,0.300931597146115
"RPL3L",12540.4416235637,-0.177565329996383,0.107701033004477,-1.64868734350024,0.0992117043813296,0.260879081032531
"RPLP0",12444.9419879584,0.185174731127884,0.154948223214281,1.19507489202895,0.23205777077536,0.453672702184597
"AMPD1",12407.0742199248,-0.376712546769259,0.233427528551217,-1.61383084980315,0.106564121055826,0.27373379721422
"COX6A2",12474.64422432,0.0306059554077575,0.19826777931114,0.154366763546223,0.877320558359784,0.947799631922514
"SLC25A3",12382.1254619315,0.117961777870101,0.102267164367172,1.15346679063654,0.248718840825193,0.473407522110763
"RPS2",12259.442890505,0.121886372849512,0.160154929507132,0.761052895621825,0.446625473837515,0.67220111315705
"GLUL",12344.8071078948,-0.253730553250679,0.312761592896392,-0.811258667987189,0.417217140509298,0.64621827757404
"FYCO1",12006.3953091462,-0.662372235586945,0.205275455269394,-3.22674834513303,0.00125205526030215,0.00919172722313385
"LMCD1",12085.3822377721,2.44766642089832,0.337339928676372,7.25578626432479,3.99335244414766e-13,6.70788130796708e-11
"EIF1",11878.5669185584,0.0667368058546997,0.10658356584948,0.626145366059032,0.531219598390908,0.739532158112667
"KIF1B",11843.9558011784,0.110515585478026,0.182797498389521,0.604579310174857,0.545458557326474,0.750300339233058
"ACTN3",11662.0412104083,-0.823427957032435,0.619596529938528,-1.32897444908888,0.183856399719945,0.393189348536335
"UQCRC1",11758.3393998661,0.0167127402079261,0.124859838258004,0.13385200910954,0.89351959986725,0.955281159181235
"MYPN",11490.737036047,0.722169398369736,0.160073753848366,4.51147912139194,6.43771209942356e-06,0.000120472304672237
"IGFBP5",11333.8265519892,-0.674377940766625,0.183218092004527,-3.68073880362187,0.000232559139766987,0.00239518938840306
"NEXN",11313.4848105584,0.93106620565744,0.178181145054909,5.22539130260118,1.7378718950918e-07,5.33247014257285e-06
"USP13",11169.6871528861,0.191821433815704,0.16127767488046,1.18938615625432,0.234287745929957,0.456539165180457
"RPL29",11270.6672306239,0.0917272904018349,0.138938939206653,0.660198580222371,0.509126403283102,0.72205986032009
"VDAC1",11139.2617028681,-0.0305868453811354,0.0598214918614728,-0.511301949004626,0.609139640482802,0.793447403634787
"EIF4G2",11075.742253991,0.53260856475784,0.141869688491879,3.75420972879861,0.000173889224235251,0.00189465401850147
"MEF2C",10973.2314550994,0.439237685276986,0.177381383266961,2.47623328439111,0.0132776789611405,0.0590630675099911
"RPL8",11041.7714168753,0.090679768263164,0.177766543803882,0.510105930636784,0.609977250516296,0.794056555474207
"MDH2",10972.0183838918,0.0299114950396567,0.115504001108066,0.258965012057645,0.795662236154364,0.905112958000042
"HADHB",10818.5474583602,-0.0639460955949237,0.207327361962852,-0.308430565987625,0.757754726588762,0.884144009024481
"CACNA1S",10964.3478969703,-0.397010242726322,0.0976187165789981,-4.06694798537984,4.7632869553828e-05,0.000667477859501139
"PLN",10763.8867410734,-0.214205416293232,0.189243048759026,-1.13190639073878,0.257673791616496,0.484681820608996
"HSPB6",10914.0152322439,-0.0901783423971712,0.231177473595954,-0.390082740305323,0.696475365152299,0.849228085231502
"ANKRD1",11017.5205442366,7.48236156675762,0.958183582628094,7.8089018664201,5.76883935387293e-15,1.56535237082975e-12
"MYLK2",10508.7127674331,-0.794520671700085,0.174468510560588,-4.55394884238534,5.26481643250848e-06,0.000100387243057695
"RTN4",10610.1252946992,-0.0374525414696766,0.0943786633126829,-0.396832717852697,0.691490822127794,0.846547282653055
"MYOM3",10647.9956760577,1.09080940784825,0.202806073564362,5.37858353390027,7.50741475120165e-08,2.69541023255612e-06
"TRIM54",10580.1202294508,0.873361627280598,0.155931390922329,5.60093527104897,2.13198343417524e-08,9.28465625191748e-07
"HSP90AA1",10390.6335545879,0.714417601153298,0.145268431201786,4.91791365297344,8.74714780931741e-07,2.12065731253383e-05
"MFN2",10421.7998958479,-0.0289599572888972,0.0779672337682153,-0.371437537145293,0.710311671476319,0.857062956506503
"ASB5",10735.110574737,2.363208274836,0.373766223904454,6.32269082569672,2.57047285607998e-10,2.00383270714301e-08
"TXNIP",10416.9483755533,-0.364585706993413,0.250623832764916,-1.45471283784648,0.145748777008803,0.336416692883071
"TACC2",10354.4110475358,-0.269544675498078,0.153109678665813,-1.76046790671153,0.0783285043787781,0.220074710630139
"FXR1",10244.1938096826,-0.109969785747097,0.0901148139944815,-1.22032972019263,0.222339907621006,0.442063845257186
"OGDH",10295.6787054004,-0.00538354732917449,0.0848581329412742,-0.0634417367266394,0.949414753067717,0.978756642491816
"HNRNPA2B1",10022.3141707235,0.11148093952616,0.0797531133054765,1.39782555069866,0.16216545965003,0.362164393108882
"NDUFS1",10030.0519552334,-0.0174477772722249,0.132267475372584,-0.131912832108395,0.895053238773162,0.955680795059048
"NNT",9966.06227820825,-0.192752306584381,0.169019481246241,-1.1404147330423,0.25411355772293,0.480056290554795
"PTP4A3",10115.8794201873,0.00375055297286539,0.142323382282762,0.026352331659839,0.978976314755811,0.990133739603218
"UQCRC2",9964.77372866587,0.0498307560260885,0.0934308443476885,0.533343740752797,0.593795654171647,0.783104980837747
"CLIC5",10006.5844695011,0.0757372124245429,0.183415770893072,0.412926391529856,0.679660544413889,0.83806783900026
"CORO6",9927.47837963715,0.0382913987582303,0.10947865778222,0.34976130995688,0.726517837398932,0.866814615353138
"SOD2",9731.82014783416,0.128947022211103,0.124961962182685,1.03189018449144,0.302123564653393,0.531434448526155
"PSAP",9690.99112572342,0.0281782924391272,0.07238252063409,0.389296921304728,0.697056513485039,0.849504687848362
"NIPSNAP2",9677.54044890741,-0.0722156648750817,0.056937881954537,-1.26832369586111,0.204682378324176,0.419894684332922
"ASB2",9649.62293878005,-0.0263635040414084,0.210922463440228,-0.124991447622076,0.900530321050384,0.957644686654892
"SEMA6C",9534.57598901457,-0.166024412433945,0.104967056309385,-1.58168113188386,0.113722382173015,0.286439968019046
"LMOD3",9528.59118425337,-0.341055759143959,0.106293170397242,-3.20863285824813,0.00133367675285257,0.00966521776206971
"KTN1",9495.37020008522,0.128523930481746,0.132811998932833,0.967713245146953,0.33318760132982,0.563297035078332
"TMEM38A",9492.01463895893,-0.411662361408476,0.109148217099049,-3.77159034155274,0.00016221040834849,0.00179512851905662
"EHBP1L1",9467.58446131495,0.072400216599664,0.109194441853642,0.663039394410797,0.507305324045102,0.720291380797321
"PPP1R12B",9021.66427318232,-0.124595587775065,0.162100255936594,-0.768632887438502,0.442111276250422,0.667614523533118
"CAP2",8987.38239153204,-0.00568328556890839,0.103555379687441,-0.0548816062097609,0.956232785908879,0.982119139251539
"YWHAG",8934.85010374556,0.374697728127119,0.121159674708688,3.0925943720799,0.00198415135002684,0.0133698068523776
"EIF4B",8944.25456048296,-0.150729155633165,0.121933660026983,-1.2361570677023,0.216400185584199,0.434896256743063
"GYS1",8859.82817266495,-0.0181134568113499,0.120919373328977,-0.149797805865814,0.88092414049108,0.949350005524261
"CS",8809.09680450747,-0.102565711373607,0.104735118213685,-0.979286729445871,0.327438325592617,0.558191950478655
"EIF4A2",8825.19694137082,0.131030212509581,0.0781467959676336,1.67671893501367,0.093597456142539,0.250552097547187
"EIF4G1",8716.49434520571,-0.0559189040538464,0.0837706798078408,-0.667523579635705,0.504437753233726,0.718298183280641
"PPP1R27",8971.44003092466,1.32928616196429,0.385235317444252,3.45058228509034,0.000559378615973857,0.00487512802433053
"CALM1",8640.58981770948,-0.131260684004268,0.11068037111955,-1.18594365628291,0.235644551143532,0.457855221238673
"PPP1CB",8605.75674194484,0.123795260626508,0.104622510032478,1.18325645779363,0.236707523738562,0.459159793396883
"G0S2",8533.2803191574,0.608291061131838,0.473910320133751,1.28355732147838,0.199296890881445,0.412449271096684
"GAMT",8615.84423504582,-0.0837230099340164,0.170603445087011,-0.490746302873989,0.623605893054569,0.8021769669979
"SDHA",8459.62642399175,-0.123243035819935,0.0877513557470893,-1.40445734166361,0.160182705953132,0.359100410072879
"ADPRHL1",8291.19266782063,1.73062542906616,0.300071963778271,5.76736795825735,8.0519125491816e-09,4.04314897042535e-07
"PADI2",8166.32052568756,0.0912498518386595,0.138138277478056,0.660568913298885,0.5088888105256,0.721868012115836
"RPL18A",8288.63867080615,0.145382714295608,0.159919803105001,0.909097631893356,0.363298592519714,0.593712118853918
"FLII",8212.84952049996,0.183312288491936,0.108465798910977,1.6900469118601,0.0910189801223845,0.244997674461435
"RPL19",8165.24494926956,0.151612756341911,0.12401096601458,1.22257539969559,0.221490109343334,0.440793433404012
"ACO2",8114.62578754999,-0.10841618827056,0.105068762719973,-1.03185937917161,0.302137997595806,0.531434448526155
"JPH1",8041.53230007455,0.149829797832964,0.173651658287474,0.862818122847557,0.388237473339403,0.618497318371794
"PGK1",7970.26650860784,0.287087547849494,0.141843078572338,2.02397995544832,0.0429722142044872,0.14241944944913
"SMTNL1",8106.52404878674,-0.247075421775497,0.256883196067129,-0.961820101735775,0.336139978663118,0.566455881874668
"RPL7A",7997.15954240223,0.143318414383931,0.140587285302729,1.01942657243378,0.308000496275308,0.537391740131643
"RRAD",8071.01295352212,1.72676931532457,0.49235873522028,3.50713654862245,0.000452956650769979,0.00409956275969493
"DDX17",7822.83368240486,-0.0853280901727031,0.152121211548988,-0.560921710416596,0.57485090909916,0.772079312878755
"NFIX",7797.24853950818,-0.418659427961197,0.129074655230088,-3.24354480912535,0.00118052240224363,0.00877617022953507
"RACK1",7821.48255289145,0.0882887962943213,0.130702896599716,0.675492269805697,0.499363060985436,0.714605759686056
"RPL6",7791.75675703827,0.132543264624712,0.120313609914725,1.10164814037793,0.270614670828496,0.497897118971192
"MDH1",7713.53069470543,0.0682093091634453,0.120474351357521,0.566172869119887,0.571276271332372,0.769404582646094
"HADHA",7635.96557700495,-0.14073884262907,0.141090719831514,-0.997506021637256,0.318518952404592,0.548955956813094
"SELENOW",7567.28243273794,0.106818030504325,0.208932632034393,0.511255850578388,0.609171915207346,0.793447403634787
"CLIP1",7651.21153542784,0.977408289992076,0.174945826073627,5.58691974497709,2.31132470797758e-08,1.00039238127496e-06
"ANK1",7639.08234913504,-0.189183044828055,0.137047819626142,-1.38041630537526,0.167458502647604,0.369829311685348
"TXLNB",7602.8106665195,-0.692442139819683,0.162640437318187,-4.25750293861422,2.06722943973184e-05,0.000335657162193513
"ABRA",7871.37729188932,-0.258939240818125,0.52750377221863,-0.490876567060462,0.623513751566779,0.8021769669979
"PABPC4",7576.63679990069,-0.223173614397649,0.117290957899998,-1.90273503084464,0.057075128490871,0.174843695832868
"NDUFA4",7549.8089696962,0.144685547182725,0.147160967341981,0.983178826532834,0.325519433756238,0.55639966205942
"RBM24",7595.66763748195,-0.144218317348728,0.173315473094594,-0.832114494878449,0.405344320943665,0.634807654627552
"COX4I1",7515.43867245211,0.11095981150897,0.174738353185252,0.635005478112374,0.525424842178944,0.735075943307345
"GPD1",7388.71251022726,-0.415294603604646,0.210821088906246,-1.96989118004856,0.0488508434883721,0.156333675099018
"SQSTM1",7392.92341830125,0.0432250133303507,0.103597168594512,0.417241261675181,0.676501947406499,0.836293191655364
"MYO18B",7403.49581553223,0.873085230154851,0.187438291998026,4.65798754805153,3.19315521212865e-06,6.53924819203705e-05
"BTBD1",7286.09934251107,-0.113644640653798,0.117835728933638,-0.964432788613715,0.334828990076312,0.565259278532754
"ANKRD2",7103.96971102059,2.4551319007789,0.401796138297542,6.11039197932959,9.93867290892313e-10,6.55302218434137e-08
"JPH2",7255.27659773102,-0.414079121219662,0.121260020150114,-3.41480333507328,0.000638280788533432,0.00538001309809242
"EEF1A1",7235.57617835747,0.40449347682594,0.202211977151448,2.00034381011463,0.0454631513774399,0.14842319896707
"APOBEC2",7247.88545172039,-0.0644052505303035,0.118722455502195,-0.54248583604399,0.58748386225868,0.779661460663034
"RPL37A",7322.29952434795,0.102905905599984,0.176011419086657,0.584654712370224,0.558779911153092,0.760307092224699
"FBXO32",7234.81231344958,-2.40546190339637,0.363319977828223,-6.62078071724883,3.57306680288834e-11,3.62289560727104e-09
"UQCRFS1",7196.71758276771,0.0956974730527435,0.147028340422932,0.650877734030504,0.515125415726973,0.726841961590759
"ITGA7",7112.13305574305,0.631941285467219,0.156841148223796,4.02918043271085,5.59716468055145e-05,0.000758655078218838
"TCEA3",7178.40328021011,-0.191099190790551,0.11067257199096,-1.7267077772997,0.0842201582029418,0.231601331561783
"PLIN4",7099.10426275563,-0.468266175464187,0.224416313440982,-2.08659597105152,0.0369246717963834,0.127292235291221
"FTH1",7181.78563113267,-0.0287733371094056,0.234570321688028,-0.122664013513497,0.902373161661379,0.958799542579921
"RPS16",7119.04027550035,0.126394539917256,0.187735998274464,0.673256813179064,0.500783922711847,0.715670102487845
"C10orf71",7131.66012413967,-0.526912444415952,0.173771898696544,-3.03220744187237,0.00242772302446262,0.0156258190659374
